id1,judul1,kategori1,type1,id2,judul2,kategori2,type2,similarity,similarity_normalized
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,023,Indonesia ke Perempat Final Piala Asia U-23 Usai Bantai Yordania 4-1,,new,0.6828797659920469,1.0
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,026,"Shin Tae-yong Ungkap Kelebihan Timnas U23 Indonesia di Piala Asia U23 2024, Apa Itu?",,new,0.6719357370268885,0.9839737102925291
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,005,"Otorita IKN Minta Anggaran Rp 29,8 Triliun Tahun 2025, Buat Apa Saja?",,new,0.6415587301956718,0.9394900275946141
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,020,BTS Rilis Video Teaser untuk Proyek Pop-Up Monokrom yang Misterius,,new,0.6110701819007868,0.8948430050684846
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,006,"Kemenkes: Anggaran Kesehatan Rp186,4 Triliun Akomodir Transformasi Kesehatan",,new,0.605858357795296,0.8872108795245106
