id1,judul1,kategori1,type1,id2,judul2,kategori2,type2,similarity,similarity_normalized
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,020,BTS Rilis Video Teaser untuk Proyek Pop-Up Monokrom yang Misterius,,new,0.6025363362842217,0.887646397060812
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,018,"Pembuatan Avatar: The Last Airbender Season 2 Dapat Kabar Terbaru dari Pemeran Zuko, Kapan Dimulai?",,new,0.5771848565539276,0.8502990234874102
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,019,TWS Bagikan Jadwal Teaser Album Summer Beat! dan Lagu Pra-rilis 'hey! hey!',,new,0.5740185331703243,0.8456344491304221
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,014,"Kamu Harus Tahu, 5 Fakta Maria Zhang Pemeran Suki di Avatar: The Last Airbender",,new,0.5710625203148914,0.8412797007064984
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,006,"Kemenkes: Anggaran Kesehatan Rp186,4 Triliun Akomodir Transformasi Kesehatan",,new,0.5681627024652581,0.8370077378200221
