id1,judul1,kategori1,type1,id2,judul2,kategori2,type2,similarity,similarity_normalized
031,MPR RI Usulkan Penambahan Anggaran Rp251 Miliar di Tahun 2025,,history,001,"MPR RI Minta Tambah Anggaran Kegiatan dan Program Rp251 Miliar, Total Rp1,1 Triliun",,new,0.6277699631505913,0.8567117388794726
031,MPR RI Usulkan Penambahan Anggaran Rp251 Miliar di Tahun 2025,,history,021,Kemenangan Bersejarah Timnas U-23 Indonesia Atas Australia di Piala Asia U-23 2024,,new,0.6129047999984694,0.8364253911401391
031,MPR RI Usulkan Penambahan Anggaran Rp251 Miliar di Tahun 2025,,history,005,"Otorita IKN Minta Anggaran Rp 29,8 Triliun Tahun 2025, Buat Apa Saja?",,new,0.5961662400580071,0.8135824364996163
031,MPR RI Usulkan Penambahan Anggaran Rp251 Miliar di Tahun 2025,,history,004,Komisi III DPR Setuju Tambah Anggaran Polri Rp 150 M dan KPK Rp 250 M,,new,0.5812975533422728,0.7932912801863041
031,MPR RI Usulkan Penambahan Anggaran Rp251 Miliar di Tahun 2025,,history,015,Live Action Avatar: The Last Airbender Lanjut ke Musim 2 dan 3,,new,0.5725279055369242,0.7813234246632795
