id1,judul1,kategori1,type1,id2,judul2,kategori2,type2,similarity,similarity_normalized
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,013,"Sosok Ayah dari Pangeran Zuko, Ozai Sang Penguasa Negara Api",,new,0.6769770821883347,0.9517000527154357
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,024,"Bekuk Turkmenistan 2-0, Indonesia Lolos ke Putaran Final Piala Asia U-23 Tahun 2024",,new,0.6432018495102341,0.9042185477044845
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,008,Komisi III DPR perjuangkan tambahan anggaran BNN dan BNPT tahun 2025,,new,0.6387368467529131,0.8979416094279613
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,027,Timnas Indonesia U-23 Tetap Dapat Bonus Meski Gagal ke Olimpiade,,new,0.6291289149396209,0.8844346984057464
033,Timnas U23 Indonesia Cetak Sejarah Pertama Kali di Piala Asia U23,,history,010,"Soal Usung Figur Publik pada Pilkada 2024, Nasdem: Ada Nafa Urbach dan Ramzi",,new,0.6258688405121353,0.8798516584681683
