id1,judul1,kategori1,type1,id2,judul2,kategori2,type2,similarity,similarity_normalized
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,005,"Otorita IKN Minta Anggaran Rp 29,8 Triliun Tahun 2025, Buat Apa Saja?",,new,0.4644846570161066,0.9553174880000814
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,016,Avatar: The Last Airbender Resmi Lanjut! Begini Cerita Lanjutkan Bagian 2 dan 3 Perjalanan Aang,,new,0.4593622905195187,0.9447821856596934
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,017,Lo Wajib Tau Fakta dari Avatar: The Last Airbender (2024),,new,0.4454351529092269,0.9161378851086979
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,010,"Soal Usung Figur Publik pada Pilkada 2024, Nasdem: Ada Nafa Urbach dan Ramzi",,new,0.44246167279540294,0.9100222524176099
032,Catat Jadwal Tayang Serial Live Action Avatar: The Last Airbender,,history,030,4 Momen Penting Liverpool Menuju Juara Liga Champions 2019,,new,0.44024206255923376,0.9054571232080074
